119,Delhi,District North East,1768061,956078,811983,62.52,141547,NA,849,-,77.53,84.78,68.94,500425,470993,29432,1267636,1.Hindus,1232960,2.Muslims,481607,3.Jains,22322,12,12,7,7,4
120,Delhi,District East,1463583,794074,669509,41.61,18223,NA,843,-,84.91,89.65,79.26,475310,456216,19094,988273,1.Hindus,1213295,2.Muslims,140335,3.Sikhs,51157,3,3,3,1,-
121,Delhi,"District New Delhi (05), Delhi (07)",179112,99956,79156,2.47,-,NA,792,-,83.24,88.62,76.33,67594,64425,3169,111518,1.Hindus,155594,2.Muslims,11416,3.Christians,6263,NA,NA,NA,NA,NA
122,Delhi,District Central,646385,350831,295554,-1.91,-,NA,842,-,79.69,82.73,76.05,223851,213324,10527,422534,1.Hindus,423592,2.Muslims,193137,3.Sikhs,17126,NA,NA,NA,NA,NA
123,Delhi,District West,2128908,1163084,965824,47.81,86794,NA,830,-,83.39,87.85,77.99,720915,686517,34398,1407993,1.Hindus,1745810,2.Sikhs,247312,3.Muslims,107079,9,9,9,9,5
124,Delhi,District South West,1755041,983615,771426,61.29,225454,NA,784,-,83.61,89.86,75.55,602546,569836,32710,1152495,1.Hindus,1612169,2.Muslims,76429,3.Sikhs,29470,51,51,51,49,26
125,Delhi,District South,2267023,1260025,1006998,50.27,160761,NA,799,-,81.96,88.26,73.94,778558,739173,39385,1488465,1.Hindus,1824645,2.Muslims,314015,3.Sikhs,75102,16,16,16,12,7
126,D & n haweli,"District Dadra & Nagar Haveli (01), Dadra & Nagar Haveli (26)",220490,121666,98824,59.2,170027,NA,812,137225,57.63,71.18,40.23,114122,96184,17938,106368,1.Hindus,206203,2.Muslims,6524,3.Christians,6058,70,69,69,69,67
127,Goa,District North Goa,758573,388502,370071,13.93,416824,NA,953,281,83.52,90.05,76.69,307628,242190,65438,450945,NA,576848,NA,136390,NA,43383,209,209,206,188,111
128,Goa,"District South Goa (02), Goa (30)",589095,298746,290349,16.16,260267,NA,972,285,80.06,86.28,73.68,215227,183115,32112,373868,NA,309703,NA,223178,NA,48827,138,138,137,120,74
129,Gujarat,"District Kachchh (01), Gujarat (24)",1583225,815152,768073,20.9,1108333,474892,942,130138,59.79,70.39,48.59,605599,498186,107413,977626,1.Hindus,1223254,2.Muslims,329254,3.Jains,23894,886,886,863,835,672
130,Gujarat,"District Banas Kantha (02), Gujarat (24)",2504244,1297404,1206840,26.31,2228743,275501,930,205904,50.97,66.47,34.4,1092201,830579,261622,1412043,1.Hindus,2314123,2.Muslims,170142,3.Jains,18544,1244,1242,1225,1217,523
131,Gujarat,District Patan,1182709,612100,570609,14.08,944281,238428,932,12637,60.36,73.63,46.33,533078,395470,137608,649631,1.Hindus,1057013,2.Muslims,119748,3.Jains,5136,517,516,517,514,265
132,Gujarat,"District Mahesana (04), Gujarat (24)",1837892,953842,884050,12.04,1426175,411717,927,8975,75.22,86.2,63.65,828519,665080,163439,1009373,1.Hindus,1714171,2.Muslims,113631,3.Jains,7122,593,593,593,589,440
133,Gujarat,"District Sabar Kantha (05), Gujarat (24)",2082531,1069554,1012977,18.3,1857402,225129,947,420242,66.65,80.42,52.3,940437,662249,278188,1142094,1.Hindus,1946780,2.Muslims,117806,3.Jains,11198,1372,1370,1358,1362,784
134,Gujarat,"District Gandhinagar (06), Gujarat (24)",1334455,697999,636456,23.88,867195,467260,912,17681,76.59,87.74,64.58,554336,467413,86923,780119,1.Hindus,1269766,2.Muslims,50559,3.Jains,7769,291,291,291,290,244
135,Gujarat,"District Ahmadabad (07), Gujarat (24)",5816519,3074556,2741963,26.61,1152986,4663533,892,58035,79.5,87.31,70.83,2009365,1799126,210239,3807154,1.Hindus,4921747,2.Muslims,662799,3.Jains,170093,546,546,546,542,428
136,Gujarat,"District Surendranagar (08), Gujarat (24)",1515148,787650,727498,25.34,1112700,402448,924,14338,61.61,74.19,48.1,647609,512038,135571,867539,1.Hindus,1392451,2.Muslims,97846,3.Jains,22721,650,649,650,648,170
137,Gujarat,"District Rajkot (09), Gujarat (24)",3169881,1642018,1527863,25.6,1544019,1625862,930,13163,74.16,82.61,65.2,1244806,1076436,168370,1925075,1.Hindus,2841302,2.Muslims,292676,3.Jains,30629,844,844,844,842,542
138,Gujarat,"District Jamnagar (10), Gujarat (24)",1904278,981320,922958,22.39,1068022,836256,941,10459,66.48,76.25,56.18,734382,624057,110325,1169896,1.Hindus,1605941,2.Muslims,270223,3.Jains,21907,698,695,666,666,286
139,Gujarat,District Porbandar,536835,275821,261014,14.35,275460,261375,946,6456,68.62,78.36,58.42,215134,173594,41540,321701,1.Hindus,507176,2.Muslims,28404,3.Jains,589,182,182,155,156,130
140,Gujarat,"District Junagadh (12), Gujarat (24)",2448173,1252350,1195823,17.08,1736645,711528,955,18832,67.78,78.74,56.43,1000842,785530,215312,1447331,1.Hindus,2165734,2.Muslims,274481,3.Jains,4291,923,922,901,858,803
141,Gujarat,"District Amreli (13), Gujarat (24)",1393918,701593,692325,6.45,1080960,312958,987,3256,66.09,76.44,55.78,600819,470043,130776,793099,1.Hindus,1307460,2.Muslims,83077,3.Jains,2309,615,614,615,614,383
142,Gujarat,"District Bhavnagar (14), Gujarat (24)",2469630,1274920,1194710,19.29,1534592,935038,937,7298,66.2,78.02,53.73,944559,781166,163393,1525071,1.Hindus,2264062,2.Muslims,172740,3.Jains,28921,790,790,789,786,526
143,Gujarat,District Anand,1856872,972000,884872,13.03,1348901,507971,910,22835,74.51,86.09,61.94,784711,617669,167042,1072161,1.Hindus,1616127,2.Muslims,199263,3.Christians,29461,350,350,350,350,301
144,Gujarat,"District Kheda (16), Gujarat (24)",2024216,1052823,971393,13.24,1617766,406450,923,32394,71.96,85.99,56.9,908180,694400,213780,1116036,1.Hindus,1775214,2.Muslims,218660,3.Christians,23178,612,612,612,612,432
145,Gujarat,"District Panch Mahals (17), Gujarat (24)",2025277,1044937,980340,20.36,1771915,253362,938,556000,60.92,75.91,44.94,976726,616885,359841,1048551,1.Hindus,1897034,2.Muslims,120676,3.Jains,4382,1201,1201,1201,1182,781
146,Gujarat,District Dohad,1636433,824208,812225,28.35,1480110,156323,985,1182509,45.15,58.88,31.28,814590,496410,318180,821843,1.Hindus,1571017,2.Muslims,52632,3.Christians,8907,693,693,692,690,580
147,Gujarat,"District Vadodara (19), Gujarat (24)",3641802,1897368,1744434,19.8,1995580,1646222,919,967393,70.76,80.04,60.73,1518845,1202620,316225,2122957,1.Hindus,3258593,2.Muslims,317194,3.Jains,31566,1548,1548,1532,1488,1254
148,Gujarat,District Narmada,514404,263986,250418,14.4,462298,52106,949,401654,59.86,72.44,46.61,259116,176372,82744,255288,1.Hindus,482552,2.Muslims,20429,3.Christians,5122,552,552,530,515,324
149,Gujarat,"District Bharuch (21), Gujarat (24)",1370656,713676,656980,19.32,1018096,352560,921,444043,74.41,82.98,65.11,570693,469551,101142,799963,1.Hindus,1059796,2.Muslims,293459,3.Christians,8824,657,657,656,644,403
150,Gujarat,"District Surat (22), Gujarat (24)",4995174,2722539,2272635,47.04,1999357,2995817,835,1408270,74.65,81.51,66.36,2182509,1981266,201243,2812665,1.Hindus,4350795,2.Muslims,447951,3.Jains,86607,1167,1167,1165,1134,1040
151,Gujarat,"District The Dangs (23), Gujarat (24)",186729,93974,92755,29.58,186729,-,987,175079,59.65,70.68,48.51,92993,68599,24394,93736,1.Hindus,165436,2.Christians,17760,3.Muslims,2792,311,311,311,309,258
152,Gujarat,District Navsari,1229463,628988,600475,13.22,893110,336353,955,591164,75.83,82.77,68.61,545215,457002,88213,684248,1.Hindus,1135525,2.Muslims,69972,3.Jains,13575,374,374,374,368,268
153,Gujarat,"District Valsad (25), Gujarat (24)",1410553,734799,675754,29.66,1029392,381161,920,772405,69.15,77.9,59.62,650257,503333,146924,760296,1.Hindus,1300005,2.Muslims,66440,3.Christians,15399,450,450,425,449,303
154,Haryana,"District Panchkula * (01), Haryana (06)",468411,256939,211472,51.16,260016,NA,823,-,74,80.87,65.65,178644,150353,28291,289767,1.Hindus,410120,2.Sikhs,36194,3.Muslims,18297,224,222,224,193,86
155,Haryana,"District Ambala (02), Haryana (06)",1014411,542977,471434,25.69,657383,NA,868,-,75.31,82.31,67.39,324521,275648,48873,689890,1.Hindus,856193,2.Sikhs,132463,3.Muslims,17263,482,482,479,432,204
156,Haryana,"District Yamunanagar (03), Haryana (06)",1041630,559444,482186,21.84,648608,NA,862,-,71.63,78.82,63.39,336533,280728,55805,705097,1.Hindus,849255,2.Muslims,104073,3.Sikhs,83524,613,613,607,483,248
157,Haryana,"District Kurukshetra (04), Haryana (06)",825454,442328,383126,23.72,609943,NA,866,-,69.88,78.06,60.61,308392,250596,57796,517062,1.Hindus,675381,2.Sikhs,135545,3.Muslims,12028,407,402,406,385,179
158,Haryana,"District Kaithal (05), Haryana (06)",946131,510513,435618,20.95,762649,NA,853,-,59.02,69.15,47.31,372011,268127,103884,574120,1.Hindus,848765,2.Sikhs,88700,3.Muslims,6777,270,270,270,261,160
159,Haryana,"District Karnal (06), Haryana (06)",1274183,683368,590815,23.13,936341,NA,865,-,67.74,76.29,57.97,455455,355466,99989,818728,1.Hindus,1125279,2.Sikhs,123160,3.Muslims,22614,422,422,422,385,186
160,Haryana,"District Panipat (07), Haryana (06)",967449,528860,438589,38.57,575369,NA,829,-,69.17,78.5,57.97,382801,289013,93788,584648,1.Hindus,873593,2.Muslims,59696,3.Sikhs,27437,179,179,179,168,116
161,Haryana,"District Sonipat (08), Haryana (06)",1279175,695723,583452,22.36,957800,NA,839,-,72.79,83.06,60.68,523031,383449,139582,756144,1.Hindus,1234225,2.Muslims,31954,3.Jains,6729,323,323,323,316,248
162,Haryana,"District Jind (09), Haryana (06)",1189827,642282,547545,21.35,948250,NA,852,-,62.12,73.82,48.51,521946,372049,149897,667881,1.Hindus,1134539,2.Sikhs,29159,3.Muslims,20618,306,306,306,300,247
163,Haryana,"District Fatehabad * (10), Haryana (06)",806158,427862,378296,24.76,664001,NA,884,-,57.98,68.22,46.53,362975,261623,101352,443183,1.Hindus,660331,2.Sikhs,136660,3.Muslims,6554,243,243,241,237,143
164,Haryana,"District Sirsa (11), Haryana (06)",1116649,593245,523404,22.96,823184,NA,882,-,60.55,70.05,49.93,475571,363946,111625,641078,1.Hindus,801747,2.Sikhs,302942,3.Muslims,7056,321,321,318,312,197
165,Haryana,"District Hisar (12), Haryana (06)",1537117,830520,706597,27.06,1138999,NA,851,-,64.83,76.57,51.08,665572,516817,148755,871545,1.Hindus,1497776,2.Muslims,17431,3.Sikhs,14617,272,272,272,260,219
166,Haryana,"District Bhiwani (13), Haryana (06)",1425022,758253,666769,22.45,1154629,NA,879,-,67.45,80.26,53,609320,425210,184110,815702,1.Hindus,1407363,2.Muslims,12740,3.Sikhs,2542,437,437,437,429,252
167,Haryana,"District Rohtak (14), Haryana (06)",940128,509038,431090,20.99,610524,NA,847,-,73.72,83.23,62.59,371073,288225,82848,569055,1.Hindus,924541,2.Muslims,5665,3.Sikhs,5079,146,146,146,130,118
168,Haryana,"District Jhajjar * (15), Haryana (06)",880072,476475,403597,24.09,684975,NA,847,-,72.38,83.27,59.65,388715,276208,112507,491357,1.Hindus,869258,2.Muslims,8311,3.Sikhs,1281,247,247,246,238,150
169,Haryana,"District Mahendragarh (16), Haryana (06)",812521,423578,388943,19.09,702885,NA,918,-,69.89,84.72,54.08,351864,204704,147160,460657,1.Hindus,805991,2.Muslims,3434,3.Sikhs,2026,368,368,368,350,190
170,Haryana,"District Rewari (17), Haryana (06)",765351,403034,362317,25.24,629177,NA,899,-,75.25,88.45,60.83,333622,204855,128767,431729,1.Hindus,758328,2.Muslims,3194,3.Sikhs,1668,397,397,397,379,175
171,Haryana,"District Gurgaon (18), Haryana (06)",1660289,886451,773838,44.64,1291285,NA,873,-,62.91,76.17,47.78,629658,464644,165014,1030631,1.Hindus,1026542,2.Muslims,617918,3.Sikhs,6672,694,694,693,642,203
172,Haryana,"District Faridabad (19), Haryana (06)",2194586,1193063,1001523,48.47,973242,NA,839,-,70.03,81.52,56.31,785762,609663,176099,1408824,1.Hindus,1896698,2.Muslims,247293,3.Sikhs,36005,413,413,413,376,188
173,HP,"District Chamba (01), Himachal Pradesh (02)",460887,235218,225669,17.09,426345,34542,959,117569,62.91,76.41,48.85,230452,128452,102000,230435,1.Hindus,428134,2.Muslims,26801,3.Sikhs,2497,1118,1118,1111,852,300
174,HP,"District Kangra (02), Himachal Pradesh (02)",1339030,661254,677776,14.01,1266745,72285,1025,1597,80.08,87.54,73.01,588994,336649,252345,750036,1.Hindus,1301544,2.Muslims,15951,3.Buddhists,10615,3619,3619,3602,1869,786
175,HP,"District Lahul & Spiti (03), Himachal Pradesh (02)",33224,18441,14783,6.17,33224,-,802,24238,73.1,82.82,60.7,21088,19209,1879,12136,1.Buddhists,19535,2.Hindus,13428,3.Muslims,134,287,287,250,189,65
176,HP,"District Kullu (04), Himachal Pradesh (02)",381571,198016,183555,25.6,351478,30093,927,11351,72.9,83.98,60.88,216513,166715,49798,165058,1.Hindus,363646,2.Buddhists,13789,3.Muslims,1788,172,172,172,171,140
177,HP,"District Mandi (05), Himachal Pradesh (02)",901344,447872,453472,16.05,840362,60982,1013,10564,75.24,85.94,64.82,454292,269076,185216,447052,1.Hindus,885097,2.Muslims,8309,3.Sikhs,4753,2833,2833,2827,1621,533
178,HP,"District Hamirpur (06), Himachal Pradesh (02)",412700,196593,216107,11.62,382494,30206,1099,155,82.46,90.15,75.7,205405,119870,85535,207295,1.Hindus,408130,2.Muslims,3489,3.Sikhs,547,1635,1635,1619,555,289
179,HP,"District Una (07), Himachal Pradesh (02)",448273,224524,223749,18.43,408849,39424,997,51,80.37,87.73,73.18,201658,119050,82608,246615,1.Hindus,412491,2.Sikhs,23372,3.Muslims,11632,758,758,756,415,284
180,HP,"District Bilaspur (08), Himachal Pradesh (02)",340885,171263,169622,15.35,318934,21951,990,9180,77.76,86.04,69.55,166708,110652,56056,174177,NA,331772,NA,5938,NA,2696,965,965,962,544,230
181,HP,"District Solan (09), Himachal Pradesh (02)",500557,270291,230266,30.64,409362,91195,852,3542,76.57,84.75,66.89,263445,172274,91171,237112,NA,475595,NA,11479,NA,11053,2388,2386,2383,798,310
182,HP,"District Sirmaur (10), Himachal Pradesh (02)",458593,241299,217294,20.72,410923,47670,901,5960,70.39,79.36,60.37,225872,175913,49959,232721,NA,418214,NA,25618,NA,12105,966,966,964,694,254
183,HP,"District Shimla (11), Himachal Pradesh (02)",722502,380996,341506,16.9,555269,167233,896,4112,79.12,87.19,70.07,370223,305709,64514,352279,1.Hindus,704150,2.Muslims,8493,3.Sikhs,4825,2520,2519,2508,1363,396
184,HP,"District Kinnaur (12), Himachal Pradesh (02)",78334,42173,36161,17.79,78334,-,857,56268,75.2,84.3,64.4,47811,40313,7498,30523,1.Hindus,58021,2.Buddhists,19405,3.Christians,324,234,196,232,158,77
185,Jharkhand,"District Garhwa * (01), Jharkhand (20)",1035464,535332,500132,29.05,992825,NA,934,158959,39.21,54.36,22.87,402921,231057,171864,632543,1.Hindus,867775,2.Muslims,149102,3.Christians,12353,858,858,190,566,116
186,Jharkhand,"District Palamu (02), Jharkhand (20)",2098359,1084417,1013942,26.8,1973266,NA,935,392325,44.95,58.91,29.88,793658,444921,348737,1304701,1.Hindus,1740948,2.Muslims,242980,3.Others,63100,2465,2465,410,1474,349
187,Jharkhand,"District Chatra * (03), Jharkhand (20)",791434,404067,387367,29.05,749414,NA,959,30384,43.24,55.64,30.24,299108,188843,110265,492326,1.Hindus,687846,2.Muslims,92434,3.Others,4999,1343,1343,131,558,30
188,Jharkhand,"District Hazaribagh (04), Jharkhand (20)",2277475,1167793,1109682,24.02,1748406,NA,950,268333,57.74,71.81,42.87,790049,532895,257154,1487426,1.Hindus,1870586,2.Muslims,337117,3.Others,36789,1543,1543,413,962,147
189,Jharkhand,"District Kodarma * (05), Jharkhand (20)",499403,249549,249854,26.32,412654,NA,1001,4067,52.2,70.94,33.61,175010,109394,65616,324393,1.Hindus,421358,2.Muslims,74856,3.Sikhs,1025,526,526,200,269,72
190,Jharkhand,"District Giridih (06), Jharkhand (20)",1904430,960679,943751,27.09,1782066,NA,982,184469,44.5,62.09,26.62,644644,340925,303719,1259786,1.Hindus,1475201,2.Muslims,383253,3.Others,30778,2532,2532,481,1232,229
191,Jharkhand,"District Deoghar (07), Jharkhand (20)",1165390,608878,556512,24.46,1005539,NA,914,142717,50.09,66.38,31.99,432714,283711,149003,732676,1.Hindus,910409,2.Muslims,221705,3.Others,27263,2356,2356,289,768,94
192,Jharkhand,"District Godda (08), Jharkhand (20)",1047939,544043,503896,21.61,1010931,NA,926,247538,43.13,57.52,27.39,421941,238694,183247,625998,1.Hindus,745237,2.Muslims,210734,3.Others,68055,1633,1633,257,892,141
193,Jharkhand,"District Sahibganj (09), Jharkhand (20)",927770,477662,450108,25.89,829639,NA,942,270423,37.61,47.93,26.56,388045,278407,109638,539725,1.Hindus,522620,2.Muslims,290060,3.Christians,58723,1307,1307,119,599,69
194,Jharkhand,"District Pakaur * (10), Jharkhand (20)",701664,358545,343119,24.34,665635,NA,957,312838,30.65,40.23,20.61,309575,209435,100140,392089,1.Hindus,320632,2.Muslims,227069,3.Others,110628,1128,1128,70,596,94
195,Jharkhand,"District Dumka (11), Jharkhand (20)",1759602,897364,862238,17.31,1644690,NA,961,701903,47.94,62.86,32.35,778378,470354,308024,981224,1.Hindus,1323468,2.Muslims,203741,3.Others,170201,3737,3737,213,1732,312
196,Jharkhand,"District Dhanbad (12), Jharkhand (20)",2397102,1278946,1118156,22.82,1141744,NA,874,202729,67,79.54,52.43,664058,492501,171557,1733044,1.Hindus,1944757,2.Muslims,364807,3.Others,61505,1121,1121,503,708,154
197,Jharkhand,"District Bokaro * (13), Jharkhand (20)",1777662,938436,839226,22.11,973005,NA,894,218600,62.1,76.04,46.33,509310,336131,173179,1268352,1.Hindus,1491855,2.Muslims,194735,3.Others,69202,621,621,121,482,146
198,Jharkhand,"District Ranchi (14), Jharkhand (20)",2785064,1436976,1348088,25.72,1807243,NA,938,1164624,64.57,76.56,51.72,1076904,750962,325942,1708160,1.Hindus,1399301,2.Others,767672,3.Muslims,348774,2052,2052,331,1343,377
199,Jharkhand,"District Lohardaga (15), Jharkhand (20)",364521,184507,180014,26.14,318325,NA,976,203053,53.58,67.28,39.64,153373,100918,52455,211148,1.Others,172064,2.Hindus,104089,3.Muslims,73316,352,352,45,254,69
200,Jharkhand,"District Gumla (16), Jharkhand (20)",1346767,675769,670998,16.6,1273025,NA,993,920597,51.74,63.5,39.95,658921,446953,211968,687846,1.Hindus,440373,2.Christians,425107,3.Others,419004,1393,1393,92,1015,365
201,Jharkhand,"District Pashchimi Singhbhum (17), Jharkhand (20)",2082795,1054641,1028154,16.35,1731897,NA,975,1111322,50.17,65.6,34.37,917757,535154,382603,1165038,1.Others,1043701,2.Hindus,890741,3.Muslims,72044,2777,2777,249,1914,449
202,Jharkhand,"District Purbi Singhbhum (18), Jharkhand (20)",1982988,1027433,955555,22.66,891784,NA,930,552187,68.79,79.44,57.32,692664,455527,237137,1290324,1.Hindus,1318485,2.Others,408860,3.Muslims,184829,1610,1610,455,906,118
203,JK,"District Kupwara (01), Jammu & Kashmir (01)",650393,341303,309090,38.59,624898,NA,906,51753,43.24,56.1,28.68,212501,123713,88788,437892,1.Muslims,633263,2.Hindus,12708,3.Sikhs,3454,362,359,345,346,194
204,JK,"District Baramula (02), Jammu & Kashmir (01)",1169780,614816,554964,31.18,973458,NA,903,83896,45.41,57.11,32.28,371521,270992,100529,798259,1.Muslims,1141162,2.Hindus,15191,3.Sikhs,12141,639,639,617,595,231
205,JK,"District Srinagar (03), Jammu & Kashmir (01)",1202447,649491,552956,31.45,256281,NA,851,45427,59.75,69.57,48.07,384669,330195,54474,817778,1.Muslims,1138175,2.Hindus,48853,3.Sikhs,12967,168,168,168,149,74
206,JK,"District Badgam (04), Jammu & Kashmir (01)",629309,326050,303259,26.5,558721,NA,930,14550,42.53,53.5,30.57,225992,152980,73012,403317,1.Muslims,617212,2.Hindus,6533,3.Sikhs,5317,470,470,467,419,174
207,JK,"District Pulwama (05), Jammu & Kashmir (01)",652607,335544,317063,24.49,584100,NA,945,21496,49.6,60.66,37.73,212599,151135,61464,440008,NA,637008,NA,8787,NA,6088,538,538,538,473,181
208,JK,"District Anantnag (06), Jammu & Kashmir (01)",1172434,610007,562427,32.7,1004071,NA,922,101143,46.54,57.58,34.42,394988,261678,133310,777446,1.Muslims,1154780,2.Hindus,11589,3.Sikhs,5553,605,605,594,562,277
209,JK,"District Leh (Ladakh) (07), Jammu & Kashmir (01)",117232,64306,52926,30.42,88593,NA,823,96174,65.34,75.55,52.7,58125,38776,19349,59107,1.Buddhists,90618,2.Muslims,16156,3.Hindus,9573,112,112,96,111,104
210,JK,"District Kargil (08), Jammu & Kashmir (01)",119307,64955,54352,31.39,108650,NA,837,105377,60.85,75.83,42.38,55645,38330,17315,63662,1.Muslims,95963,2.Buddhists,17875,3.Hindus,5142,127,127,91,126,105
211,JK,"District Doda (09), Jammu & Kashmir (01)",691929,363526,328403,26.76,644234,NA,903,79751,47.9,63.99,29.85,318280,194309,123971,373649,1.Muslims,400765,2.Hindus,286849,3.Sikhs,1942,654,649,574,557,395
212,JK,"District Udhampur (10), Jammu & Kashmir (01)",743509,399686,343823,26.95,626882,NA,860,109867,55.21,67.07,41.2,366430,245387,121043,377079,1.Hindus,542593,2.Muslims,190112,3.Sikhs,7723,594,594,524,535,261
213,JK,"District Punch (11), Jammu & Kashmir (01)",372613,194213,178400,28.08,348635,NA,919,149018,51.19,65.04,35.96,201100,86507,114593,171513,1.Muslims,342512,2.Hindus,19391,3.Sikhs,10297,172,172,170,168,118
214,JK,"District Rajauri (12), Jammu & Kashmir (01)",483284,257336,225948,25.19,449629,NA,878,160049,57.99,69.76,44.51,218212,118413,99799,265072,1.Muslims,291067,2.Hindus,180162,3.Sikhs,11601,377,377,360,344,189
215,JK,"District Jammu (13), Jammu & Kashmir (01)",1588772,850302,738470,28.39,887554,NA,868,53304,77.02,84.45,68.55,528331,434430,93901,1060441,NA,1366711,NA,117490,NA,90272,1043,1040,1033,787,328
216,JK,"District Kathua (14), Jammu & Kashmir (01)",550084,289391,260693,20.91,471356,NA,901,34174,65.57,75.71,54.44,205422,161823,43599,344662,NA,493966,NA,44793,NA,9152,556,556,531,452,214
217,Karnataka,"District Belgaum (01), Karnataka (29)",4214505,2150090,2064415,17.4,3201814,NA,960,243451,64.21,75.7,52.32,1877774,1537645,340129,2336731,NA,3565153,NA,440836,NA,169466,1255,1254,1247,1240,740
218,Karnataka,"District Bagalkot * (02), Karnataka (29)",1651892,834247,817645,18.84,1173372,NA,980,80181,57.3,70.88,43.56,719659,561559,158100,932233,1.Hindus,1424121,2.Muslims,184013,3.Jains,23882,623,618,617,560,429
219,Karnataka,"District Bijapur (03), Karnataka (29)",1806918,926424,880494,17.63,1410829,NA,950,30051,57.01,69.94,43.47,718213,551972,166241,1088705,1.Hindus,1495080,2.Muslims,294491,3.Jains,8356,660,659,657,626,392
220,Karnataka,"District Gulbarga (04), Karnataka (29)",3130922,1592789,1538133,21.02,2278301,NA,966,154195,50.01,61.77,37.9,1350072,1010430,339642,1780850,1.Hindus,2381497,2.Muslims,551171,3.Buddhists,153619,1360,1327,1342,1337,708
221,Karnataka,"District Bidar (05), Karnataka (29)",1502373,771022,731351,19.56,1157498,NA,949,182219,60.94,72.46,48.81,557603,424985,132618,944770,1.Hindus,1020174,2.Muslims,295762,3.Buddhists,122083,599,596,596,591,293
222,Karnataka,"District Raichur (06), Karnataka (29)",1669762,841840,827922,21.93,1248925,NA,983,303042,48.81,61.52,35.93,732762,544347,188415,937000,1.Hindus,1417051,2.Muslims,228652,3.Christians,12390,830,806,796,306,338
223,Karnataka,District Koppal,1196089,603312,592777,24.57,997797,NA,983,138588,54.1,68.42,39.61,554506,422208,132298,641583,1.Hindus,1042294,2.Muslims,137174,3.Religion not stated,5395,594,590,594,560,281
224,Karnataka,"District Gadag * (08), Karnataka (29)",971835,493533,478302,13.14,629652,NA,969,54410,66.11,79.32,52.52,457817,388763,69054,514018,1.Hindus,825166,2.Muslims,126232,3.Others,7743,329,327,322,297,202
225,Karnataka,"District Dharwad (09), Karnataka (29)",1604253,823204,781049,16.65,722336,NA,949,70442,71.61,80.82,61.92,684492,587018,97474,919761,1.Hindus,1221335,2.Muslims,315177,3.Christians,27634,361,358,359,313,201
226,Karnataka,"District Uttara Kannada (10), Karnataka (29)",1353644,686876,666768,10.9,965731,NA,971,23781,76.6,84.53,68.47,581278,455302,125976,772366,1.Hindus,1132005,2.Muslims,161574,3.Christians,44907,1246,1243,1148,964,359
227,Karnataka,"District Haveri * (11), Karnataka (29)",1439116,740469,698647,13.29,1140096,NA,NA,NA,67.79,77.61,57.37,666714,531221,135493,772402,1.Hindus,1163323,2.Muslims,253927,3.Jains,9829,NA,NA,NA,NA,NA
228,Karnataka,"District Bellary (12), Karnataka (29)",2027140,1029714,997426,22.3,1320290,NA,969,364638,57.4,69.2,45.28,920821,801369,119452,1106319,1.Hindus,1739522,2.Muslims,257806,3.Christians,13226,524,523,524,381,260
229,Karnataka,"District Chitradurga (13), Karnataka (29)",1517896,776221,741675,15.05,1243658,NA,955,266235,64.45,74.66,53.78,721835,576035,145800,796061,1.Hindus,1388506,2.Muslims,109412,3.Religion not stated,8411,946,916,946,879,197
230,Karnataka,District Davanagere,1790952,917705,873247,14.78,1247954,NA,952,209701,67.43,76.37,58.04,783781,631726,152055,1007171,1.Hindus,1532714,2.Muslims,226708,3.Religion not stated,10944,810,786,808,727,278
231,Karnataka,"District Shimoga (15), Karnataka (29)",1642545,830559,811986,12.9,1071535,NA,978,55997,74.52,82.01,66.88,714671,586832,127839,927874,1.Hindus,1401087,2.Muslims,200979,3.Christians,26474,1443,1415,1399,989,311
232,Karnataka,"District Udupi * (16), Karnataka (29)",1112243,522231,590012,6.88,905890,NA,NA,NA,81.25,88.23,75.19,488173,417287,70886,624070,1.Hindus,958389,2.Muslims,83059,3.Christians,65634,NA,NA,NA,NA,NA
233,Karnataka,"District Chikmagalur (17), Karnataka (29)",1140905,574911,565994,11.98,918181,NA,984,41019,72.2,80.29,64.01,516677,428830,87847,624228,1.Hindus,1004674,2.Muslims,94429,3.Christians,27501,1034,1029,1034,518,161
234,Karnataka,"District Tumkur (18), Karnataka (29)",2584711,1313801,1270910,11.87,2077509,NA,967,193819,67.01,76.78,56.94,1316939,1050291,266648,1267772,1.Hindus,2349801,2.Muslims,211732,3.Christians,7736,2574,2477,2573,2123,382
235,Karnataka,"District Kolar (19), Karnataka (29)",2536069,1286193,1249876,13.83,1910546,NA,972,205711,62.84,73.17,52.23,1235028,1014667,220361,1301041,1.Hindus,2196660,2.Muslims,298767,3.Christians,32547,2919,2797,2785,2342,490
236,Karnataka,"District Bangalore (20), Karnataka (29)",6537124,3426599,3110525,34.8,777137,NA,908,86018,82.96,87.92,77.48,2566914,2378180,188734,3970210,1.Hindus,5188807,2.Muslims,874600,3.Christians,378978,668,651,644,561,144
237,Karnataka,"District Bangalore Rural (21), Karnataka (29)",1881514,962183,919331,12.21,1474118,NA,NA,NA,64.7,73.99,54.99,892531,726652,165879,988983,1.Hindus,1693838,2.Muslims,170570,3.Christians,8737,NA,NA,NA,NA,NA
238,Karnataka,"District Mandya (22), Karnataka (29)",1763705,888034,875671,7.14,1480990,NA,986,17193,61.05,70.5,51.53,840419,682440,157979,923286,1.Hindus,1667640,2.Muslims,69890,3.Buddhists,11093,1369,1330,1323,1185,458
